#
# This data is provided by behindthename.com and is licensed under CC BY-SA 4.0.
# To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0
#
# Given names, their genders and synonyms, exported from the behindthename.com database.
# Sun, 25 Apr 2021 23:47:57 -0700
#
# name	gender	related
Vassiliki	f	Kiki,Vasia,Vasiliki,Vaso,Vasso
Vassilis	m	Vasileios,Vasilios,Vasilis
Vassily	m	Vasili,Vasiliy,Vasily,Vaska,Vasya,Wassily
Vasso	f	Kiki,Vasia,Vasiliki,Vaso,Vassiliki
Vasu	m	
Vasuda	f	
Vasudha	f	
Vasundhara	f	
Vasya	m	Vasili,Vasiliy,Vasily,Vaska,Vassily,Wassily
Vasyl	m	
Vasylyna	f	
Vatroslav	m	
Vatslav	m	
Vaughan	m	
Vaughn	m	
Vauquelin	m	
Vavřinec	m	
Vavrinec	m	
Vayu	m	
Vazgen	m	
Vazha	m	
Veaceslav	m	
Veasna	mf	
Veca	f	Vesna
Veceslav	m	Venceslaus,Wenceslaus
Vecheslav	m	
Veda	f	
Vedad	m	
Vedast	m	Vedastus
Vedastus	m	Vedast
Vedat	m	
Vedran	m	
Vedrana	f	
Veer	f	Veerke
Veera	f	
Veerke	f	Veer
Veerle	f	
Veeti	m	Fredrik
Vega	f	
Vegard	m	
Végarðr	m	
Veikko	m	Veli
Veiko	m	Vello
Veit	m	
Velasco	m	
Velda	f	
Veles	m	Volos
Veli	m	Veikko
Velia	f	
Velibor	m	
Velichko	m	
Velimir	m	
Veljko	m	Veselin,Veselko
Vellamo	f	
Vello	m	Veiko
Velma	f	
Velta	f	
Velvel	m	
Velvela	f	
Velvet	f	
Vena	m	
Vencel	m	
Venceslao	m	
Venceslás	m	
Venceslaus	m	Veceslav,Wenceslaus
Věnceslav	m	Václav
Věnceslava	f	
Vendel	m	
Vendela	f	
Vendelín	m	
Vendula	f	Václava,Věnceslava,Vendulka
Vendulka	f	Václava,Vendula
Venera	f	
Venere	f	
Venetia	f	
Veniamin	m	Venyamin
Veniaminu	m	
Venijamin	m	
Venka	f	
Venkat	m	Venkata
Venkata	m	Venkat
Venla	f	
Ventseslav	m	Ventsislav
Ventsislav	m	Ventseslav
Ventsislava	f	
Vénus	f	Vênus
Vênus	f	Vénus
Venus	f	
Venuše	f	
Venyamin	m	Veniamin
Vepkhia	m	
Věra	f	
Vera	f	Verica,Veriko,Verochka,Verusha,Verusya,Viera,Vjera
Verbena	f	
Vercingetorix	m	
Verdandi	f	Verðandi
Vere	m	
Vered	f	Varda,Vardah
Veremund	m	Waramunt
Verena	f	
Vérène	f	
Verethragna	m	Bahram
Vergil	m	
Vergilius	m	
Verginia	f	Virginia
Verginius	m	
Verica	f	Vera,Vjera
Veriko	f	Vera
Veríssimo	m	
Verissimus	m	
Verity	f	
Vern	m	Vernon
Verna	f	
Verner	m	
Vernon	m	Vern
Verochka	f	Vera,Verusha,Verusya
Verona	f	
Verónica	f	
Verônica	f	
Veronica	f	Roni,Ronnie
Veronika	f	Nika
Véronique	f	
Věroslav	m	
Verðandi	f	Verdandi
Vertti	m	
Verusha	f	Vera,Verochka,Verusya
Verusya	f	Vera,Verochka,Verusha
Vesa	mf	
Vesela	f	
Veselin	m	Veljko,Veselko
Veselko	m	Veljko,Veselin
Veslemøy	f	
Vesna	f	Veca
Vespasian	m	
Vespasiano	m	
Vespasianus	m	
Vespasien	m	
Vespera	f	
Vesta	f	
Vester	m	Sylvester
Veta	f	Beti,Elisaveta
Vetle	m	
Vetrliði	m	
Veva	f	
Vi	f	Viola,Violet
Viachaslau	m	
Vianne	f	
Viator	m	
Viatrix	f	Beatrix
Vibeke	f	
Vibiana	f	
Vibianus	m	
Vibius	m	
Vibol	m	
Vic	mf	Tori,Toria,Tory,Vicki,Vickie,Vicky,Victor,Victoria,Vikki
Vicenç	m	Vicent
Vicent	m	Vicenç
Vicenta	f	
Vicente	m	
Vicki	f	Tori,Toria,Tory,Vic,Vickie,Vicky,Victoria,Vikki
Vickie	f	Tori,Toria,Tory,Vic,Vicki,Vicky,Victoria,Vikki
Vicky	f	Tori,Toria,Tory,Vic,Vicki,Vickie,Victoria,Vikki
Vico	m	Lodovico,Ludovico
Victoire	f	
Víctor	m	
Victor	m	Vic,Viktor,Vítor
Victòria	f	
Victoria	f	Tori,Toria,Tory,Vic,Vicki,Vickie,Vicky,Vikki,Viktoria
Victoriano	m	
Victorianus	m	
Victorina	f	
Victorine	f	
Victorino	m	
Victorinus	m	
Victorius	m	
Vid	m	Vida
Vida	mf	Vid
Vidal	m	
Vidar	m	Víðarr
Vidas	m	Vidmantas,Vydmantas
Vide	m	
Vidmantas	m	Vidas,Vydmantas
Vidya	f	
Viên	m	
Viện	m	
Vienne	f	
Vieno	fm	
Viera	f	Vera
Vígdís	f	
Vigdís	f	
Vigdis	f	
Vigga	f	
Viggo	m	
Vígi	m	
Vihaan	m	
Vihtori	m	
Viivi	f	Olivia,Sofia,Sohvi
Vija	f	
Vijay	m	Vijaya
Vijaya	mf	Vijay
Vikenti	m	Vikentiy
Vikentije	m	
Vikentiy	m	Vikenti
Viking	m	
Víkingr	m	
Vikki	f	Tori,Toria,Tory,Vic,Vicki,Vickie,Vicky,Victoria
Vikram	m	
Vikrama	m	
Viktar	m	
Viktor	m	Victor,Vitya
Viktoras	m	
Viktória	f	
Viktoria	f	Victoria,Viktoriia,Viktoriya,Viktoryia,Vita
Viktorie	f	
Viktoriia	f	Viktoria,Viktoriya,Vita
Viktorija	f	
Viktoriya	f	Viktoria,Viktoriia,Viktoryia,Vita
Viktors	m	
Viktoryia	f	Viktoria,Viktoriya,Vita
Vilĉjo	m	Vilhelmo
Vilde	f	Alfhild
Vilém	m	
Vilen	m	
Vilfred	m	
Vilfredo	m	
Vilhelm	m	Jami,Vilho,Vili,Viljam,Viljami,Viljo,Ville,Villum
Vilhelmas	m	
Vilhelmi	m	
Vilhelmiina	f	Helmi,Iina,Miina,Mimmi,Vilma
Vilhelmina	f	Helmi,Mimmi,Vilma
Vilhelmo	m	Vilĉjo
Vilhelms	m	Vilis
Vilhjálmur	m	
Vilho	m	Vilhelm,Vili,Viljam,Viljami,Viljo,Ville
Vili	m	Jami,Vilhelm,Vilho,Viljam,Viljami,Viljem,Viljo,Vilko,Ville,Vilmos
Viliam	m	
Viliame	m	
Viliami	m	
Vilim	m	Vilko
Vilis	m	Vilhelms
Vilja	f	
Viljam	m	Jami,Vilhelm,Vilho,Vili,Viljami,Viljo,Ville
Viljami	m	Jami,Vilhelm,Vilho,Vili,Viljam,Viljo,Ville
Viljar	m	
Viljem	m	Vili,Vilko
Viljo	m	Vilhelm,Vilho,Vili,Viljam,Viljami,Ville
Vilko	m	Vili,Vilim,Viljem
Villads	m	
Ville	m	Jami,Vilhelm,Vilho,Vili,Viljam,Viljami,Viljo
Villem	m	
Villum	m	Vilhelm
Vilma	f	Helmi,Iina,Miina,Mimmi,Vilhelmiina,Wilhelmine,Wilma
Vilmantas	m	
Vilmantė	f	
Vilmar	m	
Vilmos	m	Vili
Vilppu	m	
Viltautas	m	
Viltautė	f	Viltė
Viltė	f	
Vimal	m	
Vimala	f	
Vin	m	Vince,Vincent,Vinnie,Vinny
Vina	f	
Vinal	m	
Vinay	m	
Vincas	m	Vincentas
Vince	m	Vin,Vincent,Vinnie,Vinny
Vincenc	m	Čeněk,Vinko
Vincent	m	Vin,Vince,Vinnie,Vinny
Vincentas	m	Vincas
Vincente	m	
Vincentius	m	
Vincenza	f	
Vincenzo	m	Enzo
Vinh	mf	
Vinicio	m	
Vinícius	m	
Vinicius	m	
Vinka	f	
Vinko	m	Vincenc
Vinnie	mf	Lavina,Vin,Vince,Vincent,Vinny
Vinny	m	Vin,Vince,Vincent,Vinnie
Vinzent	m	
Vinzenz	m	
Viola	f	Ibolya,Vi,Violet,Violetta
Violante	f	
Violet	f	Vi,Viola
Violeta	f	Viorica
Violetta	f	Viola
Violette	f	
Viona	f	
Viorel	m	
Viorela	f	Viorica
Viorica	f	Violeta,Viorela
Vipin	m	Bipin
Vipul	m	
Vira	f	
Virág	f	
Viraj	m	
Viraja	m	
Virgee	f	Gena,Gina,Ginger,Ginnie,Ginny,Jeana,Jeanna,Jinny,Virgie,Virginia
Virgie	f	Gena,Gina,Ginger,Ginnie,Ginny,Jeana,Jeanna,Jinny,Virgee,Virginia
Virgil	m	Virgiliu
Virgilijus	m	
Virgílio	m	
Virgilio	m	
Virgiliu	m	Virgil
Virgilius	m	
Virginia	f	Gena,Gina,Ginger,Ginnie,Ginny,Jeana,Jeanna,Jinny,Verginia,Virgee,Virgie
Virginie	f	Gigi
Virginija	f	
Viriato	m	
Virna	f	
Virva	f	
Virve	f	
Višeslav	m	
Vishal	m	Bishal
Vishnu	m	Bishan
Visitación	f	
Višnja	f	
Vissarion	m	
Vissenta	f	
Vissente	m	
Visvaldas	m	Valdas
Visvaldis	m	Valdis
Vít	m	Vítek
Vita	f	Viktoria,Viktoriia,Viktoriya,Viktoryia
Vital	m	
Vitale	m	
Vitali	m	Vitalik,Vitaliy,Vitaly
Vitalia	f	
Vitaliano	m	
Vitalianus	m	
Vitalija	f	
Vitālijs	m	
Vitalijus	m	
Vitalik	m	Vitali,Vitaliy,Vitaly
Vitalis	m	
Vitaliy	m	Vitali,Vitalik,Vitaly
Vitaliya	f	
Vitaly	m	Vitali,Vitalik,Vitaliy
Vítek	m	Vít
Vítězslav	m	
Víðarr	m	Vidar
Víðir	m	
Vitilsav	m	
Vito	m	
Vitold	m	
Vitomir	m	
Vítor	m	Victor
Vitória	f	
Vitorino	m	
Vittore	m	
Vittoria	f	
Vittorino	m	Rino
Vittorio	m	
Vitus	m	
